,fileName,baby,bird,car,clouds,dog,female,flower,male,night,people,portrait,river,sea,tree,classes
17704,train/images/im17705.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17705,train/images/im17706.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17707,train/images/im17708.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17708,train/images/im17709.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
17711,train/images/im17712.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
17716,train/images/im17717.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17718,train/images/im17719.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17722,train/images/im17723.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
17724,train/images/im17725.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17726,train/images/im17727.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17727,train/images/im17728.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17728,train/images/im17729.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17729,train/images/im17730.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17730,train/images/im17731.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17732,train/images/im17733.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17733,train/images/im17734.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17734,train/images/im17735.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17735,train/images/im17736.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17737,train/images/im17738.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17739,train/images/im17740.jpg,0,0,0,0,0,0,1,1,0,1,1,0,0,0,"['flower', 'male', 'people', 'portrait']"
17740,train/images/im17741.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17741,train/images/im17742.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['clouds', 'people']"
17742,train/images/im17743.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17743,train/images/im17744.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17744,train/images/im17745.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17746,train/images/im17747.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17747,train/images/im17748.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
17748,train/images/im17749.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17749,train/images/im17750.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['clouds', 'river']"
17750,train/images/im17751.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17751,train/images/im17752.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
17753,train/images/im17754.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17754,train/images/im17755.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17755,train/images/im17756.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17759,train/images/im17760.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
17762,train/images/im17763.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17764,train/images/im17765.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17766,train/images/im17767.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17767,train/images/im17768.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17770,train/images/im17771.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17771,train/images/im17772.jpg,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"['baby', 'people', 'portrait']"
17772,train/images/im17773.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17774,train/images/im17775.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17775,train/images/im17776.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17777,train/images/im17778.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17778,train/images/im17779.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17779,train/images/im17780.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17780,train/images/im17781.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17782,train/images/im17783.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17785,train/images/im17786.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17793,train/images/im17794.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
17795,train/images/im17796.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17796,train/images/im17797.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17801,train/images/im17802.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17802,train/images/im17803.jpg,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"['dog', 'male', 'people']"
17804,train/images/im17805.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17806,train/images/im17807.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17807,train/images/im17808.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17810,train/images/im17811.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
17812,train/images/im17813.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17814,train/images/im17815.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17815,train/images/im17816.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17816,train/images/im17817.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
17817,train/images/im17818.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17821,train/images/im17822.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17823,train/images/im17824.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17825,train/images/im17826.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17826,train/images/im17827.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17827,train/images/im17828.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17828,train/images/im17829.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17831,train/images/im17832.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17832,train/images/im17833.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17833,train/images/im17834.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17835,train/images/im17836.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17836,train/images/im17837.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17838,train/images/im17839.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,['male']
17839,train/images/im17840.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17840,train/images/im17841.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17841,train/images/im17842.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17842,train/images/im17843.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17843,train/images/im17844.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17846,train/images/im17847.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17849,train/images/im17850.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17850,train/images/im17851.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17852,train/images/im17853.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17853,train/images/im17854.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17858,train/images/im17859.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17861,train/images/im17862.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17863,train/images/im17864.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17865,train/images/im17866.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17871,train/images/im17872.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17872,train/images/im17873.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17873,train/images/im17874.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17874,train/images/im17875.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17875,train/images/im17876.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17880,train/images/im17881.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17882,train/images/im17883.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17883,train/images/im17884.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17886,train/images/im17887.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17889,train/images/im17890.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17890,train/images/im17891.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17893,train/images/im17894.jpg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"['people', 'river']"
17897,train/images/im17898.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17898,train/images/im17899.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17899,train/images/im17900.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17901,train/images/im17902.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17905,train/images/im17906.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17907,train/images/im17908.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17908,train/images/im17909.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17909,train/images/im17910.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17910,train/images/im17911.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17914,train/images/im17915.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17915,train/images/im17916.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17917,train/images/im17918.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17920,train/images/im17921.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17921,train/images/im17922.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17924,train/images/im17925.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17927,train/images/im17928.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17928,train/images/im17929.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17932,train/images/im17933.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17934,train/images/im17935.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17937,train/images/im17938.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17939,train/images/im17940.jpg,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"['baby', 'male', 'people', 'portrait']"
17940,train/images/im17941.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17943,train/images/im17944.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
17944,train/images/im17945.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17945,train/images/im17946.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
17947,train/images/im17948.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17948,train/images/im17949.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17953,train/images/im17954.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17954,train/images/im17955.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
17955,train/images/im17956.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17956,train/images/im17957.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
17957,train/images/im17958.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17958,train/images/im17959.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17959,train/images/im17960.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
17960,train/images/im17961.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
17961,train/images/im17962.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17962,train/images/im17963.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17964,train/images/im17965.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17968,train/images/im17969.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17972,train/images/im17973.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
17973,train/images/im17974.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17976,train/images/im17977.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17977,train/images/im17978.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
17982,train/images/im17983.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17983,train/images/im17984.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17988,train/images/im17989.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
17989,train/images/im17990.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17990,train/images/im17991.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
17992,train/images/im17993.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
17993,train/images/im17994.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
17997,train/images/im17998.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
17999,train/images/im18000.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18002,train/images/im18003.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18004,train/images/im18005.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18006,train/images/im18007.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18009,train/images/im18010.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18010,train/images/im18011.jpg,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"['baby', 'people', 'portrait']"
18012,train/images/im18013.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18015,train/images/im18016.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18016,train/images/im18017.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18021,train/images/im18022.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18026,train/images/im18027.jpg,0,0,0,0,0,1,0,1,0,1,1,0,0,0,"['female', 'male', 'people', 'portrait']"
18028,train/images/im18029.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
18031,train/images/im18032.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"['night', 'people']"
18032,train/images/im18033.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18035,train/images/im18036.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"['people', 'sea']"
18036,train/images/im18037.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18038,train/images/im18039.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18043,train/images/im18044.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
18047,train/images/im18048.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
18049,train/images/im18050.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18050,train/images/im18051.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
18052,train/images/im18053.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
18053,train/images/im18054.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18054,train/images/im18055.jpg,1,0,0,0,0,0,0,1,0,1,1,0,0,0,"['baby', 'male', 'people', 'portrait']"
18055,train/images/im18056.jpg,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"['clouds', 'male', 'people']"
18059,train/images/im18060.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
18060,train/images/im18061.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['clouds', 'people']"
18061,train/images/im18062.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18065,train/images/im18066.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18066,train/images/im18067.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18067,train/images/im18068.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18069,train/images/im18070.jpg,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['clouds', 'people']"
18071,train/images/im18072.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['tree']
18072,train/images/im18073.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18074,train/images/im18075.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18075,train/images/im18076.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18076,train/images/im18077.jpg,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"['car', 'male', 'people']"
18077,train/images/im18078.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18078,train/images/im18079.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
18080,train/images/im18081.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18081,train/images/im18082.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
18083,train/images/im18084.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18085,train/images/im18086.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18086,train/images/im18087.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18087,train/images/im18088.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18089,train/images/im18090.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['sea']
18096,train/images/im18097.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18098,train/images/im18099.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['river']
18100,train/images/im18101.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18101,train/images/im18102.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18103,train/images/im18104.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18104,train/images/im18105.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18106,train/images/im18107.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
18107,train/images/im18108.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18108,train/images/im18109.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18109,train/images/im18110.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18110,train/images/im18111.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18112,train/images/im18113.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"['night', 'people']"
18115,train/images/im18116.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"['bird', 'sea']"
18118,train/images/im18119.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18121,train/images/im18122.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18122,train/images/im18123.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18124,train/images/im18125.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18126,train/images/im18127.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18129,train/images/im18130.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18130,train/images/im18131.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18131,train/images/im18132.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18133,train/images/im18134.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18134,train/images/im18135.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18138,train/images/im18139.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18139,train/images/im18140.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18140,train/images/im18141.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
18141,train/images/im18142.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18144,train/images/im18145.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18145,train/images/im18146.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18146,train/images/im18147.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18147,train/images/im18148.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18148,train/images/im18149.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18151,train/images/im18152.jpg,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"['male', 'people']"
18153,train/images/im18154.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18156,train/images/im18157.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['clouds']
18157,train/images/im18158.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18159,train/images/im18160.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18160,train/images/im18161.jpg,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"['night', 'people']"
18162,train/images/im18163.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18163,train/images/im18164.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['sea']
18165,train/images/im18166.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"['clouds', 'female', 'people']"
18166,train/images/im18167.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18168,train/images/im18169.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18171,train/images/im18172.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['people']
18174,train/images/im18175.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18178,train/images/im18179.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['dog']
18179,train/images/im18180.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"['clouds', 'female', 'people']"
18182,train/images/im18183.jpg,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"['clouds', 'female', 'people']"
18183,train/images/im18184.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18184,train/images/im18185.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
18185,train/images/im18186.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"['people', 'tree']"
18187,train/images/im18188.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['car']
18188,train/images/im18189.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['flower']
18189,train/images/im18190.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
18191,train/images/im18192.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18193,train/images/im18194.jpg,0,0,0,0,0,0,0,1,0,1,1,0,0,0,"['male', 'people', 'portrait']"
18195,train/images/im18196.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['bird']
18200,train/images/im18201.jpg,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"['female', 'male', 'people']"
18201,train/images/im18202.jpg,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"['female', 'people']"
18202,train/images/im18203.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['night']
18203,train/images/im18204.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"['female', 'people', 'portrait']"
